mode,domain,threshold,coverage,accuracy,risk,n
ADAPTIVERAG,battery,0.0,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.02,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.04,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.06,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.08,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.1,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.12,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.14,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.16,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.18,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.2,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.22,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.24,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.26,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.28,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.3,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.32,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.34,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.36,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.38,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.4,1.0,0.9766355140186916,0.02336448598130836,1070
ADAPTIVERAG,battery,0.42,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.44,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.46,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.48,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.5,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.52,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.54,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.56,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.58,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.6,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.62,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.64,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.66,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.68,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.7000000000000001,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.72,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.74,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.76,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.78,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.8,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.8200000000000001,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.84,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.86,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.88,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.9,0.07850467289719626,1.0,0.0,84
ADAPTIVERAG,battery,0.92,0.010280373831775701,1.0,0.0,11
ADAPTIVERAG,battery,0.9400000000000001,0.002803738317757009,1.0,0.0,3
ADAPTIVERAG,battery,0.96,0.0,0.0,1.0,0
ADAPTIVERAG,battery,0.98,0.0,0.0,1.0,0
ADAPTIVERAG,battery,1.0,0.0,0.0,1.0,0
ADAPTIVERAG,lexmark,0.0,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.02,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.04,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.06,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.08,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.1,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.12,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.14,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.16,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.18,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.2,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.22,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.24,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.26,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.28,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.3,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.32,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.34,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.36,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.38,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.4,1.0,0.9871794871794872,0.012820512820512775,936
ADAPTIVERAG,lexmark,0.42,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.44,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.46,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.48,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.5,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.52,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.54,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.56,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.58,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.6,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.62,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.64,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.66,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.68,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.7000000000000001,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.72,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.74,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.76,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.78,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.8,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.8200000000000001,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.84,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.86,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.88,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.9,0.0876068376068376,1.0,0.0,82
ADAPTIVERAG,lexmark,0.92,0.005341880341880342,1.0,0.0,5
ADAPTIVERAG,lexmark,0.9400000000000001,0.002136752136752137,1.0,0.0,2
ADAPTIVERAG,lexmark,0.96,0.0,0.0,1.0,0
ADAPTIVERAG,lexmark,0.98,0.0,0.0,1.0,0
ADAPTIVERAG,lexmark,1.0,0.0,0.0,1.0,0
ADAPTIVERAG,viessmann,0.0,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.02,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.04,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.06,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.08,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.1,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.12,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.14,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.16,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.18,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.2,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.22,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.24,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.26,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.28,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.3,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.32,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.34,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.36,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.38,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.4,1.0,0.9655657062543921,0.03443429374560791,1423
ADAPTIVERAG,viessmann,0.42,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.44,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.46,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.48,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.5,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.52,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.54,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.56,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.58,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.6,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.62,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.64,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.66,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.68,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.7000000000000001,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.72,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.74,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.76,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.78,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.8,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.8200000000000001,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.84,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.86,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.88,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.9,0.07519325368938862,1.0,0.0,107
ADAPTIVERAG,viessmann,0.92,0.02108222066057625,1.0,0.0,30
ADAPTIVERAG,viessmann,0.9400000000000001,0.0021082220660576245,1.0,0.0,3
ADAPTIVERAG,viessmann,0.96,0.0007027406886858749,1.0,0.0,1
ADAPTIVERAG,viessmann,0.98,0.0,0.0,1.0,0
ADAPTIVERAG,viessmann,1.0,0.0,0.0,1.0,0
BASE,battery,0.0,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.02,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.04,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.06,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.08,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.1,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.12,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.14,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.16,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.18,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.2,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.22,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.24,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.26,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.28,1.0,0.017757009345794394,0.9822429906542056,1070
BASE,battery,0.3,0.0,0.0,1.0,0
BASE,battery,0.32,0.0,0.0,1.0,0
BASE,battery,0.34,0.0,0.0,1.0,0
BASE,battery,0.36,0.0,0.0,1.0,0
BASE,battery,0.38,0.0,0.0,1.0,0
BASE,battery,0.4,0.0,0.0,1.0,0
BASE,battery,0.42,0.0,0.0,1.0,0
BASE,battery,0.44,0.0,0.0,1.0,0
BASE,battery,0.46,0.0,0.0,1.0,0
BASE,battery,0.48,0.0,0.0,1.0,0
BASE,battery,0.5,0.0,0.0,1.0,0
BASE,battery,0.52,0.0,0.0,1.0,0
BASE,battery,0.54,0.0,0.0,1.0,0
BASE,battery,0.56,0.0,0.0,1.0,0
BASE,battery,0.58,0.0,0.0,1.0,0
BASE,battery,0.6,0.0,0.0,1.0,0
BASE,battery,0.62,0.0,0.0,1.0,0
BASE,battery,0.64,0.0,0.0,1.0,0
BASE,battery,0.66,0.0,0.0,1.0,0
BASE,battery,0.68,0.0,0.0,1.0,0
BASE,battery,0.7000000000000001,0.0,0.0,1.0,0
BASE,battery,0.72,0.0,0.0,1.0,0
BASE,battery,0.74,0.0,0.0,1.0,0
BASE,battery,0.76,0.0,0.0,1.0,0
BASE,battery,0.78,0.0,0.0,1.0,0
BASE,battery,0.8,0.0,0.0,1.0,0
BASE,battery,0.8200000000000001,0.0,0.0,1.0,0
BASE,battery,0.84,0.0,0.0,1.0,0
BASE,battery,0.86,0.0,0.0,1.0,0
BASE,battery,0.88,0.0,0.0,1.0,0
BASE,battery,0.9,0.0,0.0,1.0,0
BASE,battery,0.92,0.0,0.0,1.0,0
BASE,battery,0.9400000000000001,0.0,0.0,1.0,0
BASE,battery,0.96,0.0,0.0,1.0,0
BASE,battery,0.98,0.0,0.0,1.0,0
BASE,battery,1.0,0.0,0.0,1.0,0
BASE,lexmark,0.0,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.02,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.04,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.06,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.08,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.1,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.12,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.14,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.16,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.18,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.2,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.22,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.24,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.26,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.28,1.0,0.011752136752136752,0.9882478632478633,936
BASE,lexmark,0.3,0.0,0.0,1.0,0
BASE,lexmark,0.32,0.0,0.0,1.0,0
BASE,lexmark,0.34,0.0,0.0,1.0,0
BASE,lexmark,0.36,0.0,0.0,1.0,0
BASE,lexmark,0.38,0.0,0.0,1.0,0
BASE,lexmark,0.4,0.0,0.0,1.0,0
BASE,lexmark,0.42,0.0,0.0,1.0,0
BASE,lexmark,0.44,0.0,0.0,1.0,0
BASE,lexmark,0.46,0.0,0.0,1.0,0
BASE,lexmark,0.48,0.0,0.0,1.0,0
BASE,lexmark,0.5,0.0,0.0,1.0,0
BASE,lexmark,0.52,0.0,0.0,1.0,0
BASE,lexmark,0.54,0.0,0.0,1.0,0
BASE,lexmark,0.56,0.0,0.0,1.0,0
BASE,lexmark,0.58,0.0,0.0,1.0,0
BASE,lexmark,0.6,0.0,0.0,1.0,0
BASE,lexmark,0.62,0.0,0.0,1.0,0
BASE,lexmark,0.64,0.0,0.0,1.0,0
BASE,lexmark,0.66,0.0,0.0,1.0,0
BASE,lexmark,0.68,0.0,0.0,1.0,0
BASE,lexmark,0.7000000000000001,0.0,0.0,1.0,0
BASE,lexmark,0.72,0.0,0.0,1.0,0
BASE,lexmark,0.74,0.0,0.0,1.0,0
BASE,lexmark,0.76,0.0,0.0,1.0,0
BASE,lexmark,0.78,0.0,0.0,1.0,0
BASE,lexmark,0.8,0.0,0.0,1.0,0
BASE,lexmark,0.8200000000000001,0.0,0.0,1.0,0
BASE,lexmark,0.84,0.0,0.0,1.0,0
BASE,lexmark,0.86,0.0,0.0,1.0,0
BASE,lexmark,0.88,0.0,0.0,1.0,0
BASE,lexmark,0.9,0.0,0.0,1.0,0
BASE,lexmark,0.92,0.0,0.0,1.0,0
BASE,lexmark,0.9400000000000001,0.0,0.0,1.0,0
BASE,lexmark,0.96,0.0,0.0,1.0,0
BASE,lexmark,0.98,0.0,0.0,1.0,0
BASE,lexmark,1.0,0.0,0.0,1.0,0
BASE,viessmann,0.0,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.02,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.04,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.06,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.08,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.1,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.12,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.14,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.16,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.18,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.2,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.22,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.24,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.26,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.28,1.0,0.019676739283204497,0.9803232607167955,1423
BASE,viessmann,0.3,0.0,0.0,1.0,0
BASE,viessmann,0.32,0.0,0.0,1.0,0
BASE,viessmann,0.34,0.0,0.0,1.0,0
BASE,viessmann,0.36,0.0,0.0,1.0,0
BASE,viessmann,0.38,0.0,0.0,1.0,0
BASE,viessmann,0.4,0.0,0.0,1.0,0
BASE,viessmann,0.42,0.0,0.0,1.0,0
BASE,viessmann,0.44,0.0,0.0,1.0,0
BASE,viessmann,0.46,0.0,0.0,1.0,0
BASE,viessmann,0.48,0.0,0.0,1.0,0
BASE,viessmann,0.5,0.0,0.0,1.0,0
BASE,viessmann,0.52,0.0,0.0,1.0,0
BASE,viessmann,0.54,0.0,0.0,1.0,0
BASE,viessmann,0.56,0.0,0.0,1.0,0
BASE,viessmann,0.58,0.0,0.0,1.0,0
BASE,viessmann,0.6,0.0,0.0,1.0,0
BASE,viessmann,0.62,0.0,0.0,1.0,0
BASE,viessmann,0.64,0.0,0.0,1.0,0
BASE,viessmann,0.66,0.0,0.0,1.0,0
BASE,viessmann,0.68,0.0,0.0,1.0,0
BASE,viessmann,0.7000000000000001,0.0,0.0,1.0,0
BASE,viessmann,0.72,0.0,0.0,1.0,0
BASE,viessmann,0.74,0.0,0.0,1.0,0
BASE,viessmann,0.76,0.0,0.0,1.0,0
BASE,viessmann,0.78,0.0,0.0,1.0,0
BASE,viessmann,0.8,0.0,0.0,1.0,0
BASE,viessmann,0.8200000000000001,0.0,0.0,1.0,0
BASE,viessmann,0.84,0.0,0.0,1.0,0
BASE,viessmann,0.86,0.0,0.0,1.0,0
BASE,viessmann,0.88,0.0,0.0,1.0,0
BASE,viessmann,0.9,0.0,0.0,1.0,0
BASE,viessmann,0.92,0.0,0.0,1.0,0
BASE,viessmann,0.9400000000000001,0.0,0.0,1.0,0
BASE,viessmann,0.96,0.0,0.0,1.0,0
BASE,viessmann,0.98,0.0,0.0,1.0,0
BASE,viessmann,1.0,0.0,0.0,1.0,0
MEM,battery,0.0,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.02,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.04,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.06,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.08,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.1,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.12,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.14,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.16,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.18,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.2,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.22,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.24,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.26,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.28,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.3,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.32,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.34,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.36,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.38,1.0,0.5205607476635514,0.4794392523364486,1070
MEM,battery,0.4,0.28785046728971964,0.9545454545454546,0.045454545454545414,308
MEM,battery,0.42,0.2757009345794392,0.9966101694915255,0.003389830508474523,295
MEM,battery,0.44,0.0,0.0,1.0,0
MEM,battery,0.46,0.0,0.0,1.0,0
MEM,battery,0.48,0.0,0.0,1.0,0
MEM,battery,0.5,0.0,0.0,1.0,0
MEM,battery,0.52,0.0,0.0,1.0,0
MEM,battery,0.54,0.0,0.0,1.0,0
MEM,battery,0.56,0.0,0.0,1.0,0
MEM,battery,0.58,0.0,0.0,1.0,0
MEM,battery,0.6,0.0,0.0,1.0,0
MEM,battery,0.62,0.0,0.0,1.0,0
MEM,battery,0.64,0.0,0.0,1.0,0
MEM,battery,0.66,0.0,0.0,1.0,0
MEM,battery,0.68,0.0,0.0,1.0,0
MEM,battery,0.7000000000000001,0.0,0.0,1.0,0
MEM,battery,0.72,0.0,0.0,1.0,0
MEM,battery,0.74,0.0,0.0,1.0,0
MEM,battery,0.76,0.0,0.0,1.0,0
MEM,battery,0.78,0.0,0.0,1.0,0
MEM,battery,0.8,0.0,0.0,1.0,0
MEM,battery,0.8200000000000001,0.0,0.0,1.0,0
MEM,battery,0.84,0.0,0.0,1.0,0
MEM,battery,0.86,0.0,0.0,1.0,0
MEM,battery,0.88,0.0,0.0,1.0,0
MEM,battery,0.9,0.0,0.0,1.0,0
MEM,battery,0.92,0.0,0.0,1.0,0
MEM,battery,0.9400000000000001,0.0,0.0,1.0,0
MEM,battery,0.96,0.0,0.0,1.0,0
MEM,battery,0.98,0.0,0.0,1.0,0
MEM,battery,1.0,0.0,0.0,1.0,0
MEM,lexmark,0.0,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.02,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.04,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.06,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.08,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.1,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.12,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.14,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.16,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.18,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.2,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.22,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.24,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.26,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.28,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.3,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.32,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.34,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.36,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.38,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.4,0.1955128205128205,0.9672131147540983,0.032786885245901676,183
MEM,lexmark,0.42,0.1891025641025641,1.0,0.0,177
MEM,lexmark,0.44,0.0,0.0,1.0,0
MEM,lexmark,0.46,0.0,0.0,1.0,0
MEM,lexmark,0.48,0.0,0.0,1.0,0
MEM,lexmark,0.5,0.0,0.0,1.0,0
MEM,lexmark,0.52,0.0,0.0,1.0,0
MEM,lexmark,0.54,0.0,0.0,1.0,0
MEM,lexmark,0.56,0.0,0.0,1.0,0
MEM,lexmark,0.58,0.0,0.0,1.0,0
MEM,lexmark,0.6,0.0,0.0,1.0,0
MEM,lexmark,0.62,0.0,0.0,1.0,0
MEM,lexmark,0.64,0.0,0.0,1.0,0
MEM,lexmark,0.66,0.0,0.0,1.0,0
MEM,lexmark,0.68,0.0,0.0,1.0,0
MEM,lexmark,0.7000000000000001,0.0,0.0,1.0,0
MEM,lexmark,0.72,0.0,0.0,1.0,0
MEM,lexmark,0.74,0.0,0.0,1.0,0
MEM,lexmark,0.76,0.0,0.0,1.0,0
MEM,lexmark,0.78,0.0,0.0,1.0,0
MEM,lexmark,0.8,0.0,0.0,1.0,0
MEM,lexmark,0.8200000000000001,0.0,0.0,1.0,0
MEM,lexmark,0.84,0.0,0.0,1.0,0
MEM,lexmark,0.86,0.0,0.0,1.0,0
MEM,lexmark,0.88,0.0,0.0,1.0,0
MEM,lexmark,0.9,0.0,0.0,1.0,0
MEM,lexmark,0.92,0.0,0.0,1.0,0
MEM,lexmark,0.9400000000000001,0.0,0.0,1.0,0
MEM,lexmark,0.96,0.0,0.0,1.0,0
MEM,lexmark,0.98,0.0,0.0,1.0,0
MEM,lexmark,1.0,0.0,0.0,1.0,0
MEM,viessmann,0.0,1.0,0.5664089950808152,0.4335910049191848,1423
